name,score,popularity,genres,studios,type,year,episodes,themes,demographic,members,synopsis,features
Yes ka No ka Hanbun ka,7.05,3062.0,"Boys Love, Drama",Lesprit,Movie,,1.0,"Adult Cast, Showbiz",,63128.0,,"Boys Love, Drama Lesprit Movie Adult Cast, Showbiz "
Kandagawa Jet Girls Recap,5.4,10005.0,"Sci-Fi, Ecchi",TNK,TV Special,,1.0,Racing,,4004.0,,"Sci-Fi, Ecchi TNK TV Special Racing "
Girls & Panzer: Saishuushou Part 2 Specials,7.3,7072.0,Comedy,Actas,Special,,3.0,"Military, School",,9949.0,,"Comedy Actas Special Military, School "
** Kouhai,7.28,6215.0,"Fantasy, Hentai",Majin,OVA,,10.0,"Harem, Mythology",,13503.0,,"Fantasy, Hentai Majin OVA Harem, Mythology "
Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,6.89,9279.0,"Comedy, Slice of Life",Satelight,Special,,4.0,Idols (Female),,5007.0,,"Comedy, Slice of Life Satelight Special Idols (Female) "
Start,4.91,16095.0,Slice of Life,l-a-unch・BOX,ONA,,1.0,,,721.0,,Slice of Life l-a-unch・BOX ONA  
Jashin-chan Dropkick': Chitose-hen,7.25,5749.0,"Comedy, Supernatural",Nomad,Special,,1.0,"Gag Humor, Mythology",,16583.0,,"Comedy, Supernatural Nomad Special Gag Humor, Mythology "
Shoujo☆Kageki Revue Starlight Movie,8.5,4897.0,Drama,Kinema Citrus,Movie,,1.0,"Music, Performing Arts, School",,24846.0,,"Drama Kinema Citrus Movie Music, Performing Arts, School "
Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,7.58,7494.0,,Kinema Citrus,Movie,,1.0,"Music, Performing Arts, School",,8624.0,," Kinema Citrus Movie Music, Performing Arts, School "
Jigoku Shoujo Recap,6.43,10494.0,Supernatural,Studio Deen,TV Special,,1.0,,,3433.0,,Supernatural Studio Deen TV Special  
Argonavis from BanG Dream!,6.68,6272.0,Drama,SANZIGEN,TV,2020.0,13.0,Music,,13188.0,,Drama SANZIGEN TV Music 
2.43: Seiin Koukou Danshi Volley-bu,6.14,2071.0,"Drama, Sports",David Production,TV,2021.0,12.0,"School, Team Sports",,118525.0,,"Drama, Sports David Production TV School, Team Sports "
Kingdom 3rd Season,8.83,1980.0,Action,"Studio Pierrot, Studio Signpost",TV,2020.0,26.0,"Historical, Military",Seinen,125815.0,,"Action Studio Pierrot, Studio Signpost TV Historical, Military Seinen"
Super Cub,7.45,1946.0,Slice of Life,Studio KAI,TV,2021.0,12.0,"CGDCT, Iyashikei, School",,128304.0,,"Slice of Life Studio KAI TV CGDCT, Iyashikei, School "
The iDOLM@STER Cinderella Girls: Spin-off!,6.17,11697.0,,Orange,ONA,,1.0,Music,,2438.0,, Orange ONA Music 
Shikijou Kyoudan,6.89,7137.0,Hentai,T-Rex,OVA,,2.0,,,9732.0,,Hentai T-Rex OVA  
Shiohi Girls: Vongole Bianco,5.85,16388.0,Romance,DMM.futureworks,ONA,,48.0,,,674.0,,Romance DMM.futureworks ONA  
Monster Musume no Oishasan,6.52,1118.0,"Comedy, Fantasy, Romance, Ecchi",Arvo Animation,TV,2020.0,12.0,"Anthropomorphic, Harem, Medical",,243591.0,,"Comedy, Fantasy, Romance, Ecchi Arvo Animation TV Anthropomorphic, Harem, Medical "
Azur Lane Recap,5.99,8508.0,"Action, Sci-Fi",Bibury Animation Studios,TV Special,,1.0,"Anthropomorphic, Military",,6254.0,,"Action, Sci-Fi Bibury Animation Studios TV Special Anthropomorphic, Military "
Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,6.34,11829.0,"Comedy, Supernatural",OLM,TV,2020.0,63.0,"Mythology, School",Kids,2344.0,,"Comedy, Supernatural OLM TV Mythology, School Kids"
Kakushigoto,7.97,762.0,Comedy,Ajia-do,TV,2020.0,12.0,"Childcare, Gag Humor, Otaku Culture, Workplace",Shounen,348845.0,,"Comedy Ajia-do TV Childcare, Gag Humor, Otaku Culture, Workplace Shounen"
Kaiju Decode,5.8,12926.0,,"Tsuburaya Productions, ARECT",ONA,,1.0,,,1674.0,," Tsuburaya Productions, ARECT ONA  "
"Deemo Movie: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",6.14,6462.0,"Drama, Fantasy","Production I.G, Signal.MD",Movie,,1.0,Music,,12299.0,,"Drama, Fantasy Production I.G, Signal.MD Movie Music "
Bijutsu Kyouiku,5.72,18352.0,"Comedy, Drama, Romance",,Movie,,1.0,,,461.0,,"Comedy, Drama, Romance  Movie  "
Nomad: Megalo Box 2,8.18,1208.0,"Sci-Fi, Sports",TMS Entertainment,TV,2021.0,13.0,"Adult Cast, Combat Sports",,226880.0,,"Sci-Fi, Sports TMS Entertainment TV Adult Cast, Combat Sports "
Tian Guan Cifu,8.42,1564.0,"Action, Adventure, Drama, Fantasy",Haoliners Animation League,ONA,,11.0,"Historical, Mythology",,170813.0,,"Action, Adventure, Drama, Fantasy Haoliners Animation League ONA Historical, Mythology "
Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 1,7.29,12469.0,"Action, Adventure, Mystery",CG Year,ONA,,16.0,"Historical, Martial Arts",,1949.0,,"Action, Adventure, Mystery CG Year ONA Historical, Martial Arts "
Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,7.09,7482.0,"Action, Supernatural",L²Studio,ONA,,5.0,,,8643.0,,"Action, Supernatural L²Studio ONA  "
Yao Shen Ji 4th Season,7.42,7901.0,"Action, Adventure, Fantasy, Romance",Ruo Hong Culture,ONA,,52.0,"Martial Arts, Mythology",,7514.0,,"Action, Adventure, Fantasy, Romance Ruo Hong Culture ONA Martial Arts, Mythology "
Tianbao Fuyao Lu,7.59,6905.0,"Action, Adventure, Comedy, Fantasy, Mystery",Sparkly Key Animation Studio,ONA,,13.0,"Historical, Mythology",,10504.0,,"Action, Adventure, Comedy, Fantasy, Mystery Sparkly Key Animation Studio ONA Historical, Mythology "
Natsunagu!,5.87,4849.0,Drama,IMAGICA Lab.,TV,2020.0,12.0,,,25475.0,,Drama IMAGICA Lab. TV  
Overflow,7.24,1646.0,Hentai,Studio Hokiboshi,ONA,,8.0,Love Polygon,,158414.0,,Hentai Studio Hokiboshi ONA Love Polygon 
Dounika Naru Hibi,5.42,4832.0,"Boys Love, Girls Love",LIDENFILMS,Movie,,1.0,,,25713.0,,"Boys Love, Girls Love LIDENFILMS Movie  "
Jujutsu Kaisen,8.53,13.0,"Action, Award Winning, Supernatural",MAPPA,TV,2020.0,24.0,School,Shounen,2900223.0,,"Action, Award Winning, Supernatural MAPPA TV School Shounen"
"Maou-sama, ""Petit"" Retry!",5.88,9062.0,Comedy,AQUA ARIS,ONA,,23.0,,,5331.0,,Comedy AQUA ARIS ONA  
Kaifuku Jutsushi no Yarinaoshi,6.32,383.0,"Action, Adventure, Drama, Fantasy, Erotica",TNK,TV,2021.0,12.0,"Gore, Harem, Time Travel",,630068.0,,"Action, Adventure, Drama, Fantasy, Erotica TNK TV Gore, Harem, Time Travel "
Bishounen Tanteidan,7.06,2197.0,Mystery,Shaft,TV,2021.0,12.0,"Crossdressing, Detective, School, Visual Arts",,108429.0,,"Mystery Shaft TV Crossdressing, Detective, School, Visual Arts "
Cinderella Girls Gekijou: Climax Season Specials,6.01,14355.0,"Comedy, Slice of Life",,Special,,3.0,,,1137.0,,"Comedy, Slice of Life  Special  "
Machikado Mazoku Mini,6.08,9157.0,Comedy,AQUA ARIS,ONA,,36.0,Mahou Shoujo,,5205.0,,Comedy AQUA ARIS ONA Mahou Shoujo 
Ugoite Hamidase! Machikado Mazoku,5.49,14251.0,Comedy,AQUA ARIS,ONA,,12.0,Mahou Shoujo,,1165.0,,Comedy AQUA ARIS ONA Mahou Shoujo 
Latina no Nikki,5.7,13846.0,Slice of Life,Maho Film,ONA,,77.0,,,1294.0,,Slice of Life Maho Film ONA  
Hulaing Babies Petit,5.37,13596.0,"Comedy, Slice of Life",Fukushima Gaina,TV,2020.0,12.0,Performing Arts,,1385.0,,"Comedy, Slice of Life Fukushima Gaina TV Performing Arts "
Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps,6.89,6687.0,"Action, Fantasy",CloverWorks,TV Special,,3.0,,,11358.0,,"Action, Fantasy CloverWorks TV Special  "
"Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana - Ichinen Mae, Nijou Kujaku no Urei",6.09,9401.0,"Action, Fantasy, Mystery",Anima&Co.,Special,,1.0,"Detective, Urban Fantasy, Vampire",,4814.0,,"Action, Fantasy, Mystery Anima&Co. Special Detective, Urban Fantasy, Vampire "
Show By Rock!! Mashumairesh!!,7.05,5571.0,"Comedy, Fantasy",Kinema Citrus,TV,2020.0,12.0,Music,,18007.0,,"Comedy, Fantasy Kinema Citrus TV Music "
Underdog,6.18,18735.0,"Adventure, Drama",Odolttogi,Movie,,1.0,,,433.0,,"Adventure, Drama Odolttogi Movie  "
Gaina Tamager,,18742.0,Sci-Fi,Yonago Gainax,ONA,,6.0,Super Power,Kids,432.0,,Sci-Fi Yonago Gainax ONA Super Power Kids
Rifle Is Beautiful: Zenkoku Taikai Is Mokuzen,5.72,11171.0,"Comedy, Sports",Studio 3Hz,TV Special,,1.0,"CGDCT, School, Team Sports",,2825.0,,"Comedy, Sports Studio 3Hz TV Special CGDCT, School, Team Sports "
Haikyuu!! To the Top Part 2,8.56,218.0,Sports,Production I.G,TV,2020.0,12.0,"School, Team Sports",Shounen,902588.0,,"Sports Production I.G TV School, Team Sports Shounen"
Planetarian: Snow Globe,7.24,6006.0,"Drama, Sci-Fi",Okuruto Noboru,OVA,,1.0,,,14726.0,,"Drama, Sci-Fi Okuruto Noboru OVA  "
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,5.62,,,,,,,,,,,    
"Shachou, Battle no Jikan desu!",5.85,3752.0,"Action, Adventure, Fantasy",C2C,TV,2020.0,12.0,,,43914.0,,"Action, Adventure, Fantasy C2C TV  "
Wu Liuqi: Zui Qiang Fa Xing Shi,8.22,2410.0,"Action, Comedy, Drama, Mystery",Sharefun Studio,ONA,,10.0,"Martial Arts, Super Power",,93671.0,,"Action, Comedy, Drama, Mystery Sharefun Studio ONA Martial Arts, Super Power "
Skate-Leading☆Stars,6.46,3715.0,Sports,J.C.Staff,TV,2021.0,12.0,"Performing Arts, School, Team Sports",,44680.0,,"Sports J.C.Staff TV Performing Arts, School, Team Sports "
Josee to Tora to Sakana-tachi,8.38,491.0,"Drama, Romance",Bones,Movie,,1.0,"Adult Cast, Visual Arts",,505206.0,,"Drama, Romance Bones Movie Adult Cast, Visual Arts "
Aisei Tenshi Love Mary: Akusei Jutai - The Animation,5.74,8556.0,Hentai,Studio 1st,OVA,,2.0,,,6161.0,,Hentai Studio 1st OVA  
Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.81,2965.0,Sci-Fi,A-1 Pictures,TV,2020.0,13.0,"Adult Cast, Music",,66808.0,,"Sci-Fi A-1 Pictures TV Adult Cast, Music "
Huyao Xiao Hongniang: Wei Sheng,6.93,10238.0,"Comedy, Drama, Romance, Supernatural","Haoliners Animation League, GARDEN Culture",ONA,,10.0,Historical,,3701.0,,"Comedy, Drama, Romance, Supernatural Haoliners Animation League, GARDEN Culture ONA Historical "
Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,6.7,4382.0,"Comedy, Romance",Connect,TV Special,,1.0,School,,31880.0,,"Comedy, Romance Connect TV Special School "
Jewelpet: Attack Travel!,6.13,,,,,,,,,,,    
Seitokai Yakuindomo Movie 2,7.76,4142.0,Comedy,GoHands,Movie,,1.0,"Gag Humor, School",Shounen,35959.0,,"Comedy GoHands Movie Gag Humor, School Shounen"
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.08,1113.0,Fantasy,Ajia-do,TV,2020.0,12.0,"Isekai, Reincarnation",,243824.0,,"Fantasy Ajia-do TV Isekai, Reincarnation "
Kyonyuu Princess Saimin,6.96,6786.0,"Fantasy, Hentai",T-Rex,OVA,,2.0,,,10926.0,,"Fantasy, Hentai T-Rex OVA  "
Ni Zhuan Ci Yuan: AI Jue Qi,6.55,13938.0,"Action, Adventure, Fantasy, Sci-Fi",Cloud Art,ONA,,12.0,"Martial Arts, Video Game",,1265.0,,"Action, Adventure, Fantasy, Sci-Fi Cloud Art ONA Martial Arts, Video Game "
Mukashi Keibanashi,,19453.0,"Comedy, Fantasy, Sports",DLE,TV,2019.0,4.0,"Parody, Racing",,378.0,,"Comedy, Fantasy, Sports DLE TV Parody, Racing "
Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,7.23,5758.0,Comedy,Team TillDawn,TV,2020.0,24.0,Pets,,16535.0,,Comedy Team TillDawn TV Pets 
Ousama Ranking,8.49,306.0,"Adventure, Fantasy",Wit Studio,TV,2021.0,23.0,,,731523.0,,"Adventure, Fantasy Wit Studio TV  "
Aishen Qiaokeli-ing: Wanjie Jinian,6.44,9220.0,"Comedy, Romance",B.CMAY PICTURES,ONA,,1.0,"Harem, School",,5118.0,,"Comedy, Romance B.CMAY PICTURES ONA Harem, School "
Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,5.98,9450.0,Comedy,,Special,,1.0,School,,4756.0,,Comedy  Special School 
"Kanojo, Okarishimasu",6.88,165.0,"Comedy, Romance",TMS Entertainment,TV,2020.0,12.0,"Adult Cast, Harem",Shounen,1065961.0,,"Comedy, Romance TMS Entertainment TV Adult Cast, Harem Shounen"
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,7.46,3615.0,Fantasy,Ajia-do,OVA,,1.0,"Isekai, Reincarnation",,46863.0,,"Fantasy Ajia-do OVA Isekai, Reincarnation "
Idoly Pride,7.4,2826.0,Drama,Lerche,TV,2021.0,12.0,"Idols (Female), Music",,72686.0,,"Drama Lerche TV Idols (Female), Music "
Fantastic World,,21343.0,"Adventure, Fantasy",,ONA,,2.0,Music,,265.0,,"Adventure, Fantasy  ONA Music "
Marudase Kintarou,3.92,7588.0,Boys Love,Seven,Movie,,1.0,,,8330.0,,Boys Love Seven Movie  
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,6.38,4715.0,"Action, Adventure, Comedy, Fantasy",White Fox,TV Special,,1.0,,,27334.0,,"Action, Adventure, Comedy, Fantasy White Fox TV Special  "
Breakers,6.32,6692.0,Sports,"Albacrow, l-a-unch・BOX, Studio CANDY BOX, Blaze Studio",TV,2020.0,16.0,Team Sports,,11329.0,,"Sports Albacrow, l-a-unch・BOX, Studio CANDY BOX, Blaze Studio TV Team Sports "
Sagashimono (ONA),5.65,18007.0,Fantasy,Orange,ONA,,1.0,Music,,489.0,,Fantasy Orange ONA Music 
Dr. Stone: Stone Wars,8.15,141.0,"Adventure, Comedy, Sci-Fi",TMS Entertainment,TV,2021.0,11.0,,Shounen,1167678.0,,"Adventure, Comedy, Sci-Fi TMS Entertainment TV  Shounen"
Stand By Me Doraemon 2,8.19,3904.0,"Comedy, Sci-Fi","Shirogumi, Shin-Ei Animation",Movie,,1.0,Time Travel,Kids,40781.0,,"Comedy, Sci-Fi Shirogumi, Shin-Ei Animation Movie Time Travel Kids"
BanG Dream! Garupa☆Pico: Oomori,7.73,6235.0,Comedy,SANZIGEN,ONA,,26.0,Music,,13400.0,,Comedy SANZIGEN ONA Music 
Hajimete no Hitozuma,6.85,6989.0,Hentai,New Generation,OVA,,6.0,,,10297.0,,Hentai New Generation OVA  
Psycho-Pass 3: First Inspector,7.77,2191.0,"Action, Mystery, Sci-Fi, Suspense",Production I.G,ONA,,3.0,"Adult Cast, Detective, Psychological",,108658.0,,"Action, Mystery, Sci-Fi, Suspense Production I.G ONA Adult Cast, Detective, Psychological "
Hakumei no Tsubasa,7.52,5009.0,"Action, Adventure, Comedy, Fantasy","Studio Colorido, FILMONY",ONA,,7.0,,Kids,23505.0,,"Action, Adventure, Comedy, Fantasy Studio Colorido, FILMONY ONA  Kids"
Oshiri Tantei Movie 2: Tentoumushi Iseki no Nazo,,21181.0,"Comedy, Fantasy, Mystery",Toei Animation,Movie,,1.0,,Kids,275.0,,"Comedy, Fantasy, Mystery Toei Animation Movie  Kids"
Chanto...,5.9,19771.0,Slice of Life,,ONA,,1.0,Music,,357.0,,Slice of Life  ONA Music 
SSSS.Dynazenon,7.43,1767.0,Sci-Fi,Trigger,TV,2021.0,12.0,Mecha,,144894.0,,Sci-Fi Trigger TV Mecha 
Granblue Fantasy The Animation Season 2 Extras,6.54,6633.0,"Adventure, Fantasy",MAPPA,Special,,2.0,,,11582.0,,"Adventure, Fantasy MAPPA Special  "
Ai Zai Xiyuan Qian,6.35,11384.0,"Action, Fantasy, Romance, Sci-Fi",Taikong Works,ONA,,12.0,,,2655.0,,"Action, Fantasy, Romance, Sci-Fi Taikong Works ONA  "
Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.48,2588.0,Slice of Life,Sunrise,TV,2020.0,13.0,"Idols (Female), Music, School",,84356.0,,"Slice of Life Sunrise TV Idols (Female), Music, School "
Kiratto Pri☆chan Season 3,7.22,10424.0,Comedy,Tatsunoko Production,TV,2020.0,51.0,"Idols (Female), Music",,3495.0,,"Comedy Tatsunoko Production TV Idols (Female), Music "
Pokemon Movie 23: Koko,7.27,4515.0,"Action, Adventure, Comedy, Fantasy",OLM,Movie,,1.0,Strategy Game,Kids,30037.0,,"Action, Adventure, Comedy, Fantasy OLM Movie Strategy Game Kids"
Can Ci Pin: Fangzhu Xingkong,6.97,10128.0,"Action, Sci-Fi",LX Animation Studio,ONA,,16.0,,,3862.0,,"Action, Sci-Fi LX Animation Studio ONA  "
Kidou Senshi Gakuen: Kaettekita G-Reco Koushien,,14607.0,Comedy,,Special,,15.0,"Mecha, Parody",,1066.0,,"Comedy  Special Mecha, Parody "
Gundam: G no Reconguista Movie II - Bellri Gekishin,6.48,10252.0,Sci-Fi,Sunrise,Movie,,1.0,"Mecha, Space",,3686.0,,"Sci-Fi Sunrise Movie Mecha, Space "
Komatta Jiisan,6.42,9075.0,"Comedy, Romance",Kachidoki Studio,TV,2020.0,13.0,Adult Cast,,5317.0,,"Comedy, Romance Kachidoki Studio TV Adult Cast "
Kyokou Suiri Mini Anime,5.9,7699.0,"Comedy, Supernatural",AQUA ARIS,ONA,,38.0,Mythology,,8014.0,,"Comedy, Supernatural AQUA ARIS ONA Mythology "
Marulk-chan no Nichijou,6.77,4647.0,"Adventure, Fantasy",Kinema Citrus,Movie,,4.0,,,28109.0,,"Adventure, Fantasy Kinema Citrus Movie  "
Toji no Miko: Kizamishi Issen no Tomoshibi,6.62,8277.0,"Action, Fantasy",Project No.9,OVA,,2.0,Urban Fantasy,,6668.0,,"Action, Fantasy Project No.9 OVA Urban Fantasy "
Shokugeki no Souma: Gou no Sara,7.31,428.0,"Gourmet, Ecchi",J.C.Staff,TV,2020.0,13.0,School,Shounen,575422.0,,"Gourmet, Ecchi J.C.Staff TV School Shounen"
Bokutachi no Remake,7.39,706.0,"Drama, Romance",feel.,TV,2021.0,12.0,"Adult Cast, Time Travel",,373547.0,,"Drama, Romance feel. TV Adult Cast, Time Travel "
Dragon Quest: Dai no Daibouken (2020),7.72,2682.0,"Action, Adventure, Fantasy",Toei Animation,TV,2020.0,100.0,,Shounen,79395.0,,"Action, Adventure, Fantasy Toei Animation TV  Shounen"
World Trigger 2nd Season,8.04,1563.0,"Action, Sci-Fi",Toei Animation,TV,2021.0,12.0,,Shounen,170893.0,,"Action, Sci-Fi Toei Animation TV  Shounen"
Kemono Jihen,7.36,627.0,"Action, Mystery, Supernatural",Ajia-do,TV,2021.0,12.0,"Detective, Mythology",Shounen,412470.0,,"Action, Mystery, Supernatural Ajia-do TV Detective, Mythology Shounen"
Wan Jie Xian Zong 3rd Season,7.2,10916.0,"Action, Adventure, Fantasy, Romance",Ruo Hong Culture,ONA,,48.0,"Historical, Martial Arts, Mythology",,3038.0,,"Action, Adventure, Fantasy, Romance Ruo Hong Culture ONA Historical, Martial Arts, Mythology "
Yuukoku no Moriarty,8.17,509.0,"Mystery, Suspense",Production I.G,TV,2020.0,11.0,"Adult Cast, Historical, Organized Crime, Psychological",Shounen,492627.0,,"Mystery, Suspense Production I.G TV Adult Cast, Historical, Organized Crime, Psychological Shounen"
Urashimasakatasen no Nichijou Special,6.03,14745.0,Comedy,Gainax Kyoto,Special,,1.0,School,,1031.0,,Comedy Gainax Kyoto Special School 
Inmou,5.93,8448.0,Hentai,Seven,OVA,,2.0,,,6382.0,,Hentai Seven OVA  
22/7: 8+3=?,6.53,7524.0,,A-1 Pictures,Special,,1.0,"Idols (Female), Music",,8524.0,," A-1 Pictures Special Idols (Female), Music "
Azur Lane: Bisoku Zenshin!,7.0,3272.0,"Comedy, Sci-Fi",Studio CANDY BOX,TV,2021.0,12.0,"Anthropomorphic, CGDCT, Military",,55502.0,,"Comedy, Sci-Fi Studio CANDY BOX TV Anthropomorphic, CGDCT, Military "
Null Peta: Doki♥ Nurunuru Petapeta! Mizugi-darake no Oneechan Taikai!,5.64,9683.0,"Comedy, Sci-Fi",Shin-Ei Animation,Special,,1.0,,,4418.0,,"Comedy, Sci-Fi Shin-Ei Animation Special  "
Bungou to Alchemist: Shinpan no Haguruma,6.53,3200.0,"Adventure, Fantasy",OLM,TV,2020.0,13.0,,,57768.0,,"Adventure, Fantasy OLM TV  "
Beastars 2nd Season,7.76,515.0,"Drama, Suspense",Orange,TV,2021.0,12.0,"Anthropomorphic, Psychological, School",Shounen,484099.0,,"Drama, Suspense Orange TV Anthropomorphic, Psychological, School Shounen"
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.56,1903.0,"Comedy, Romance",Connect,OVA,,1.0,School,,132456.0,,"Comedy, Romance Connect OVA School "
Hige wo Soru. Soshite Joshikousei wo Hirou.,7.26,361.0,"Drama, Romance",Project No.9,TV,2021.0,13.0,,,659939.0,,"Drama, Romance Project No.9 TV  "
Marumaru Manul,,14991.0,Comedy,Kachidoki Studio,TV,2020.0,50.0,,,963.0,,Comedy Kachidoki Studio TV  
Zenonzard The Animation,5.89,5326.0,"Action, Fantasy",8bit,ONA,,9.0,Strategy Game,,20347.0,,"Action, Fantasy 8bit ONA Strategy Game "
Sexfriend Gakuen,5.41,9022.0,Hentai,,ONA,,1.0,,,5405.0,,Hentai  ONA  
Gundam Build Divers Re:Rise 2nd Season,7.47,6003.0,Sci-Fi,Sunrise Beyond,ONA,,13.0,Mecha,,14740.0,,Sci-Fi Sunrise Beyond ONA Mecha 
Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.95,11442.0,"Action, Sci-Fi",Gonzo,TV Special,,1.0,Space,,2618.0,,"Action, Sci-Fi Gonzo TV Special Space "
Lalalacoco,,19115.0,"Comedy, Slice of Life",Studio Comet,TV,2020.0,13.0,,Kids,405.0,,"Comedy, Slice of Life Studio Comet TV  Kids"
Enen no Shouboutai: Ni no Shou,7.82,226.0,"Action, Fantasy, Sci-Fi",David Production,TV,2020.0,24.0,Urban Fantasy,Shounen,885567.0,,"Action, Fantasy, Sci-Fi David Production TV Urban Fantasy Shounen"
Shin Chuuka Ichiban! 2nd Season,6.67,8456.0,"Comedy, Gourmet","Production I.G, Nihon Ad Systems",TV,2021.0,12.0,,Shounen,6362.0,,"Comedy, Gourmet Production I.G, Nihon Ad Systems TV  Shounen"
Rail Romanesque,5.17,4390.0,Slice of Life,Saetta,TV,2020.0,12.0,,,31759.0,,Slice of Life Saetta TV  
Jitaku Keibiin 2,6.5,8001.0,Hentai,Suzuki Mirano,OVA,,8.0,,,7282.0,,Hentai Suzuki Mirano OVA  
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,6.45,1617.0,"Comedy, Fantasy",EMT Squared,TV,2021.0,12.0,"Isekai, Medical",,162216.0,,"Comedy, Fantasy EMT Squared TV Isekai, Medical "
Hortensia Saga,5.84,2728.0,"Action, Adventure, Fantasy",LIDENFILMS,TV,2021.0,12.0,,,77224.0,,"Action, Adventure, Fantasy LIDENFILMS TV  "
Back Arrow,6.33,3705.0,Fantasy,Studio VOLN,TV,2021.0,24.0,Mecha,,44819.0,,Fantasy Studio VOLN TV Mecha 
Ling Jian Zun 3rd Season,7.11,10940.0,"Action, Adventure, Fantasy, Romance",Suoyi Technology,ONA,,40.0,Martial Arts,,3017.0,,"Action, Adventure, Fantasy, Romance Suoyi Technology ONA Martial Arts "
Jintian Kaishi Zuo Mingxing,6.93,10067.0,Comedy,ASK Animation Studio,ONA,,13.0,"Crossdressing, Music",,3939.0,,"Comedy ASK Animation Studio ONA Crossdressing, Music "
Kuma Kuma Kuma Bear,7.23,1459.0,"Adventure, Comedy, Fantasy",EMT Squared,TV,2020.0,12.0,Isekai,,182973.0,,"Adventure, Comedy, Fantasy EMT Squared TV Isekai "
Yingxiong Zai Lin,6.88,3539.0,"Action, Sci-Fi",Big Firebird Culture,ONA,,12.0,,,48242.0,,"Action, Sci-Fi Big Firebird Culture ONA  "
Hakushon Daimaou 2020,6.0,13378.0,"Comedy, Fantasy","Nippon Animation, Tatsunoko Production",TV,2020.0,20.0,,,1466.0,,"Comedy, Fantasy Nippon Animation, Tatsunoko Production TV  "
Koisuru Asteroid: Kirakira Zoukan-gou,6.1,10970.0,,,ONA,,12.0,"CGDCT, Educational, School",,2993.0,,"  ONA CGDCT, Educational, School "
"Touhokutou, Juunana no Sora",6.14,18882.0,Slice of Life,,ONA,,1.0,,,422.0,,Slice of Life  ONA  
Xue Ying Ling Zhu Zhi Qi Yu Pian,7.37,11099.0,"Action, Adventure, Fantasy, Romance",Mili Pictures,ONA,,4.0,"Historical, Martial Arts",,2890.0,,"Action, Adventure, Fantasy, Romance Mili Pictures ONA Historical, Martial Arts "
Ni Zai Xing Guang Shen Chu,6.68,12999.0,"Mystery, Sci-Fi",Wawayu Animation,ONA,,12.0,Super Power,,1634.0,,"Mystery, Sci-Fi Wawayu Animation ONA Super Power "
Hentatsu (TV),5.06,8422.0,"Adventure, Mystery",Yaoyorozu,TV,2020.0,12.0,,,6422.0,,"Adventure, Mystery Yaoyorozu TV  "
Higurashi no Naku Koro ni Gou,7.2,911.0,"Horror, Mystery, Suspense",Passione,TV,2020.0,24.0,"Gore, Psychological",,297250.0,,"Horror, Mystery, Suspense Passione TV Gore, Psychological "
Murenase! Seton Gakuen Special,6.5,5672.0,Comedy,Studio Gokumi,Special,,1.0,School,,17214.0,,Comedy Studio Gokumi Special School 
Duel Masters Zero: Tokubetsu-hen - Tamashii Shoukan Special!,,18381.0,,,TV Special,,1.0,Strategy Game,Kids,459.0,,  TV Special Strategy Game Kids
Fumetsu no Anata e,8.35,195.0,"Adventure, Drama, Supernatural",Brain's Base,TV,2021.0,20.0,,Shounen,964449.0,,"Adventure, Drama, Supernatural Brain's Base TV  Shounen"
Kaiketsu Zorori no Kyoufu no Hanayome Sakusen,,21202.0,"Adventure, Comedy",,OVA,,1.0,,,273.0,,"Adventure, Comedy  OVA  "
